Z,X,Y,b_X_Y
1,1,0,-4.795
0,1,0,-4.795
0,0,0,-4.795
1,1,0,-4.795
1,0,0,-4.795
1,1,0,-4.795
0,1,0,-4.795
1,0,0,-4.795
0,0,0,-4.795
0,0,0,-4.795
1,1,0,-4.795
1,0,0,-4.795
0,0,0,-4.795
0,1,0,-4.795
1,0,0,-4.795
1,0,1,-4.795
0,0,1,-4.795
0,0,1,-4.795
0,1,1,-4.795
1,0,1,-4.795
1,1,1,-4.795
0,0,0,-4.795
1,0,1,-4.795
1,0,1,-4.795
1,1,0,-4.795
1,0,0,-4.795
1,0,1,-4.795
0,0,1,-4.795
0,1,0,-4.795
0,0,0,-4.795
0,1,0,-4.795
1,0,0,-4.795
1,0,1,-4.795
1,0,0,-4.795
1,0,0,-4.795
1,0,0,-4.795
0,1,0,-4.795
0,0,1,-4.795
0,0,0,-4.795
0,0,1,-4.795
0,1,0,-4.795
0,0,1,-4.795
0,0,1,-4.795
1,0,1,-4.795
1,0,0,-4.795
1,0,1,-4.795
1,0,1,-4.795
0,1,0,-4.795
1,0,1,-4.795
0,0,0,-4.795
0,1,0,-4.795
1,0,1,-4.795
1,1,0,-4.795
0,0,1,-4.795
0,1,0,-4.795
1,0,0,-4.795
0,1,0,-4.795
1,0,1,-4.795
1,0,1,-4.795
0,1,0,-4.795
0,1,0,-4.795
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,0,1,-4.79
0,0,1,-4.79
1,1,1,-4.79
1,0,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
0,0,0,-4.79
0,0,1,-4.79
1,0,1,-4.79
1,0,1,-4.79
1,0,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,0,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,0,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
1,1,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,0,1,-4.79
1,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,0,1,-4.79
1,1,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,0,1,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
1,0,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,0,1,-4.79
0,0,1,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,1,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,0,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
1,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,0,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,1,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,0,1,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,0,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,0,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
1,0,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
1,1,0,-4.79
0,0,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,0,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
1,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
1,0,1,-4.79
0,1,1,-4.79
0,0,1,-4.79
1,1,0,-4.79
1,0,1,-4.79
0,1,0,-4.79
0,0,1,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.79
0,0,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
0,1,0,-4.79
1,1,0,-4.79
0,1,1,-4.79
1,1,0,-4.79
0,0,1,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,1,-4.79
1,1,1,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,0,0,-4.79
1,1,0,-4.79
1,1,0,-4.79
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,0,1,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,0,1,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,0,1,-4.785
1,0,0,-4.785
1,0,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,0,1,-4.785
1,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,0,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,0,1,-4.785
1,1,0,-4.785
1,0,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
1,0,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,0,1,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,1,-4.785
1,0,1,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,1,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,0,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,0,0,-4.785
0,0,1,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
0,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,0,1,-4.785
0,0,1,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,0,0,-4.785
0,0,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,0,1,-4.785
0,0,1,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
1,0,1,-4.785
0,1,0,-4.785
1,1,1,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,1,-4.785
0,0,0,-4.785
1,0,0,-4.785
1,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,0,1,-4.785
1,1,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,1,0,-4.785
1,0,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,0,0,-4.785
0,1,0,-4.785
0,1,0,-4.785
1,0,0,-4.785
1,1,0,-4.785
0,0,0,-4.785
0,0,0,-4.785
1,1,0,-4.785
0,1,0,-4.785
1,0,1,-4.785
1,1,0,-4.785
1,1,0,-4.78
1,0,0,-4.78
1,0,0,-4.78
0,0,1,-4.78
0,0,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
0,0,1,-4.78
0,0,0,-4.78
1,0,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,0,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,0,0,-4.78
1,0,1,-4.78
0,0,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,1,-4.78
0,1,0,-4.78
1,0,1,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,0,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,0,0,-4.78
1,0,0,-4.78
1,1,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,0,1,-4.78
1,0,1,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,0,-4.78
0,0,1,-4.78
1,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
1,0,1,-4.78
0,0,0,-4.78
1,0,0,-4.78
1,0,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,0,1,-4.78
1,0,1,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,0,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
0,0,0,-4.78
1,1,0,-4.78
1,0,0,-4.78
0,1,0,-4.78
1,0,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,0,-4.78
1,0,1,-4.78
1,0,1,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
1,1,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
1,1,1,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,0,-4.78
0,0,0,-4.78
1,0,1,-4.78
0,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,1,-4.78
1,0,1,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
1,0,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,1,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,0,-4.78
0,0,0,-4.78
1,1,0,-4.78
0,0,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,0,1,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,0,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,1,0,-4.78
1,0,0,-4.78
1,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,0,0,-4.78
0,0,1,-4.78
0,1,0,-4.78
1,0,1,-4.78
0,1,0,-4.78
0,0,0,-4.78
1,0,1,-4.78
1,1,0,-4.78
1,0,1,-4.78
0,0,1,-4.78
1,0,0,-4.78
1,1,0,-4.78
1,0,1,-4.78
1,1,0,-4.78
0,0,1,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,0,1,-4.78
1,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
0,1,0,-4.78
